"date","location_name","location","horizon","rate_diff","category","season","weekly_rate","count","numeric_category"
2023-12-02,"Alabama","01",3,0.947908853824161,"stable",24,1.67858859531362,85,"0"
2023-12-02,"Arkansas","05",0,-0.098623284694521,"stable",24,0.788986277556168,24,"0"
2023-12-02,"Arkansas","05",1,0.230120997620549,"stable",24,0.788986277556168,24,"0"
2023-12-02,"Arkansas","05",2,0,"stable",24,0.788986277556168,24,"0"
2023-12-02,"Arkansas","05",3,0.197246569389042,"stable",24,0.788986277556168,24,"0"
2023-12-02,"Arizona","04",0,0.912679958011273,"stable",24,3.80056281022605,279,"0"
2023-12-02,"Arizona","04",1,1.19874382544764,"increase",24,3.80056281022605,279,"1"
2023-12-02,"Arizona","04",2,2.00244707205458,"increase",24,3.80056281022605,279,"1"
2023-12-02,"Arizona","04",3,3.10583627502344,"increase",24,3.80056281022605,279,"1"
2023-12-02,"California","06",0,0.498887134526279,"stable",24,1.62266897879424,631,"0"
2023-12-02,"California","06",1,0.696899038436193,"stable",24,1.62266897879424,631,"0"
2023-12-02,"California","06",2,1.05177751557344,"stable",24,1.62266897879424,631,"0"
2023-12-02,"California","06",3,1.3732254115311,"stable",24,1.62266897879424,631,"0"
2023-12-02,"Colorado","08",0,-0.189532695079111,"stable",24,2.17101087090618,126,"0"
2023-12-02,"Colorado","08",1,0.413525880172606,"stable",24,2.17101087090618,126,"0"
2023-12-02,"Colorado","08",2,1.2750381305322,"stable",24,2.17101087090618,126,"0"
2023-12-02,"Colorado","08",3,1.63687327568323,"stable",24,2.17101087090618,126,"0"
2023-12-02,"Connecticut","09",0,0.662784040933542,"stable",24,1.57411209721716,57,"0"
2023-12-02,"Connecticut","09",1,0.966560059694749,"stable",24,1.57411209721716,57,"0"
2023-12-02,"Connecticut","09",2,1.43603208868934,"stable",24,1.57411209721716,57,"0"
2023-12-02,"Connecticut","09",3,1.24272007675039,"stable",24,1.57411209721716,57,"0"
2023-12-02,"District of Columbia","11",0,0.448714880582013,"stable",24,1.64528789546738,11,"0"
2023-12-02,"District of Columbia","11",1,0.897429761164026,"stable",24,1.64528789546738,11,"0"
2023-12-02,"District of Columbia","11",2,1.64528789546738,"stable",24,1.64528789546738,11,"0"
2023-12-02,"District of Columbia","11",3,1.64528789546738,"stable",24,1.64528789546738,11,"0"
2023-12-02,"Delaware","10",0,0.0985345935250948,"stable",24,0.19706918705019,2,"0"
2023-12-02,"Delaware","10",1,0,"stable",24,0.19706918705019,2,"0"
2023-12-02,"Delaware","10",2,0.0985345935250948,"stable",24,0.19706918705019,2,"0"
2023-12-02,"Delaware","10",3,0.0985345935250948,"stable",24,0.19706918705019,2,"0"
2023-12-02,"Florida","12",0,0.211865820237171,"stable",24,3.37182199015753,748,"0"
2023-12-02,"Florida","12",1,0.432747207292945,"stable",24,3.37182199015753,748,"0"
2023-12-02,"Florida","12",2,1.28922605506023,"stable",24,3.37182199015753,748,"0"
2023-12-02,"Florida","12",3,1.37036615642766,"stable",24,3.37182199015753,748,"0"
2023-12-02,"Georgia","13",0,0.635625188960314,"stable",24,2.07269083356624,225,"0"
2023-12-02,"Georgia","13",1,0.847500251947086,"stable",24,2.07269083356624,225,"0"
2023-12-02,"Georgia","13",2,1.00410355937209,"stable",24,2.07269083356624,225,"0"
2023-12-02,"Georgia","13",3,1.51997327794858,"stable",24,2.07269083356624,225,"0"
2023-12-02,"Hawaii","15",0,-0.21444241041847,"stable",24,1.64405847987494,23,"0"
2023-12-02,"Hawaii","15",1,-0.42888482083694,"stable",24,1.64405847987494,23,"0"
2023-12-02,"Hawaii","15",2,0.500365624309763,"stable",24,1.64405847987494,23,"0"
2023-12-02,"Hawaii","15",3,0.64332723125541,"stable",24,1.64405847987494,23,"0"
2023-12-02,"Iowa","19",0,0.531212815102943,"stable",24,1.37490375673703,44,"0"
2023-12-02,"Iowa","19",1,0.937434379593428,"stable",24,1.37490375673703,44,"0"
2023-12-02,"Iowa","19",2,0.968682192246543,"stable",24,1.37490375673703,44,"0"
2023-12-02,"Iowa","19",3,1.06242563020589,"stable",24,1.37490375673703,44,"0"
2023-12-02,"Idaho","16",0,0.568322431014698,"stable",24,0.981647835389024,19,"0"
2023-12-02,"Idaho","16",1,0.413325404374326,"stable",24,0.981647835389024,19,"0"
2023-12-02,"Idaho","16",2,0.774985133201861,"stable",24,0.981647835389024,19,"0"
2023-12-02,"Idaho","16",3,0.723319457655071,"stable",24,0.981647835389024,19,"0"
2023-12-02,"Illinois","17",0,0.501468746238984,"stable",24,1.31337052586401,165,"0"
2023-12-02,"Illinois","17",1,0.740263387305167,"stable",24,1.31337052586401,165,"0"
2023-12-02,"Illinois","17",2,0.883540171944877,"stable",24,1.31337052586401,165,"0"
2023-12-02,"Illinois","17",3,1.04273659932233,"stable",24,1.31337052586401,165,"0"
2023-12-02,"Indiana","18",0,0.790404952267591,"stable",24,2.01992376690607,138,"0"
2023-12-02,"Indiana","18",1,0.746493566030503,"stable",24,2.01992376690607,138,"0"
2023-12-02,"Indiana","18",2,1.33197871585835,"stable",24,2.01992376690607,138,"0"
2023-12-02,"Indiana","18",3,1.44907574582392,"stable",24,2.01992376690607,138,"0"
2023-12-02,"Kansas","20",0,0.240017747598023,"stable",24,1.26866523730383,37,"0"
2023-12-02,"Kansas","20",1,0.651476743480347,"stable",24,1.26866523730383,37,"0"
2023-12-02,"Kansas","20",2,0.925782740735229,"stable",24,1.26866523730383,37,"0"
2023-12-02,"Kansas","20",3,1.06293573936267,"stable",24,1.26866523730383,37,"0"
2023-12-02,"Kentucky","21",0,0.467250314225836,"stable",24,1.29050086786183,58,"0"
2023-12-02,"Kentucky","21",1,0.890000598525403,"stable",24,1.29050086786183,58,"0"
2023-12-02,"Kentucky","21",2,0.556250374078377,"stable",24,1.29050086786183,58,"0"
2023-12-02,"Kentucky","21",3,0.823250553635997,"stable",24,1.29050086786183,58,"0"
2023-12-02,"Louisiana","22",0,0.0655727098621792,"stable",24,2.66662353439529,122,"0"
2023-12-02,"Louisiana","22",1,0.568296818805554,"stable",24,2.66662353439529,122,"0"
2023-12-02,"Louisiana","22",2,1.24588148738141,"stable",24,2.66662353439529,122,"0"
2023-12-02,"Louisiana","22",3,1.7923207362329,"stable",24,2.66662353439529,122,"0"
2023-12-02,"Massachusetts","25",0,0.530187591833506,"stable",24,1.26098670490131,88,"0"
2023-12-02,"Massachusetts","25",1,0.816775479311077,"stable",24,1.26098670490131,88,"0"
2023-12-02,"Massachusetts","25",2,0.816775479311077,"stable",24,1.26098670490131,88,"0"
2023-12-02,"Massachusetts","25",3,0.831104873684956,"stable",24,1.26098670490131,88,"0"
2023-12-02,"Maryland","24",0,0.619585758006108,"stable",24,0.978293302114907,60,"0"
2023-12-02,"Maryland","24",1,0.538061316163199,"stable",24,0.978293302114907,60,"0"
2023-12-02,"Maryland","24",2,0.668500423111853,"stable",24,0.978293302114907,60,"0"
2023-12-02,"Maryland","24",3,0.73371997658618,"stable",24,0.978293302114907,60,"0"
2023-12-02,"Maine","23",0,0,"stable",24,0.650033982332076,9,"0"
2023-12-02,"Maine","23",1,0.505581986258282,"stable",24,0.650033982332076,9,"0"
2023-12-02,"Maine","23",2,0.361129990184487,"stable",24,0.650033982332076,9,"0"
2023-12-02,"Maine","23",3,0.577807984295179,"stable",24,0.650033982332076,9,"0"
2023-12-02,"Michigan","26",0,0.179424495929307,"stable",24,1.05661092047258,106,"0"
2023-12-02,"Michigan","26",1,0.53827348778792,"stable",24,1.05661092047258,106,"0"
2023-12-02,"Michigan","26",2,0.75757009392374,"stable",24,1.05661092047258,106,"0"
2023-12-02,"Michigan","26",3,0.717697983717227,"stable",24,1.05661092047258,106,"0"
2023-12-02,"Minnesota","27",0,0.174930744918087,"stable",24,0.594764532721496,34,"0"
2023-12-02,"Minnesota","27",1,0.332368415344365,"stable",24,0.594764532721496,34,"0"
2023-12-02,"Minnesota","27",2,0.279889191868939,"stable",24,0.594764532721496,34,"0"
2023-12-02,"Minnesota","27",3,0.437326862295217,"stable",24,0.594764532721496,34,"0"
2023-12-02,"Missouri","29",0,0.437989097964697,"stable",24,1.37885456766664,85,"0"
2023-12-02,"Missouri","29",1,0.729981829941162,"stable",24,1.37885456766664,85,"0"
2023-12-02,"Missouri","29",2,0.729981829941162,"stable",24,1.37885456766664,85,"0"
2023-12-02,"Missouri","29",3,0.989530925031353,"stable",24,1.37885456766664,85,"0"
2023-12-02,"Mississippi","28",0,1.02483342186755,"increase",24,2.63040578279339,77,"1"
2023-12-02,"Mississippi","28",1,1.05899453592981,"increase",24,2.63040578279339,77,"1"
2023-12-02,"Mississippi","28",2,1.33228344842782,"stable",24,2.63040578279339,77,"0"
2023-12-02,"Mississippi","28",3,1.60557236092583,"stable",24,2.63040578279339,77,"0"
2023-12-02,"Montana","30",0,1.07184678307518,"increase",24,1.60777017461277,18,"1"
2023-12-02,"Montana","30",1,1.33980847884398,"increase",24,1.60777017461277,18,"1"
2023-12-02,"Montana","30",2,1.16116734833145,"stable",24,1.60777017461277,18,"0"
2023-12-02,"Montana","30",3,1.51844960935651,"stable",24,1.60777017461277,18,"0"
2023-12-02,"North Carolina","37",0,0.566221383879036,"stable",24,2.01008591277058,213,"0"
2023-12-02,"North Carolina","37",1,1.17962788308132,"increase",24,2.01008591277058,213,"1"
2023-12-02,"North Carolina","37",2,1.5476717826027,"stable",24,2.01008591277058,213,"0"
2023-12-02,"North Carolina","37",3,1.63260499018455,"stable",24,2.01008591277058,213,"0"
2023-12-02,"North Dakota","38",0,1.68380477708368,"increase",24,2.20189855464788,17,"1"
2023-12-02,"North Dakota","38",1,1.29523444391052,"increase",24,2.20189855464788,17,"1"
2023-12-02,"North Dakota","38",2,1.94285166586578,"stable",24,2.20189855464788,17,"0"
2023-12-02,"North Dakota","38",3,2.20189855464788,"stable",24,2.20189855464788,17,"0"
2023-12-02,"Nebraska","31",0,0,"stable",24,0.407850094697694,8,"0"
2023-12-02,"Nebraska","31",1,0.203925047348847,"stable",24,0.407850094697694,8,"0"
2023-12-02,"Nebraska","31",2,0.152943785511635,"stable",24,0.407850094697694,8,"0"
2023-12-02,"Nebraska","31",3,0.152943785511635,"stable",24,0.407850094697694,8,"0"
2023-12-02,"New Hampshire","33",0,0.430202510661852,"stable",24,0.501902929105494,7,"0"
2023-12-02,"New Hampshire","33",1,0.35850209221821,"stable",24,0.501902929105494,7,"0"
2023-12-02,"New Hampshire","33",2,0.35850209221821,"stable",24,0.501902929105494,7,"0"
2023-12-02,"New Hampshire","33",3,0.35850209221821,"stable",24,0.501902929105494,7,"0"
2023-12-02,"New Jersey","34",0,0.583522807151007,"stable",24,1.39397115041629,129,"0"
2023-12-02,"New Jersey","34",1,1.03737387937957,"increase",24,1.39397115041629,129,"1"
2023-12-02,"New Jersey","34",2,0.896896166546918,"stable",24,1.39397115041629,129,"0"
2023-12-02,"New Jersey","34",3,1.113015724751,"stable",24,1.39397115041629,129,"0"
2023-12-02,"New Mexico","35",0,1.04757963867074,"increase",24,2.04754202103826,43,"1"
2023-12-02,"New Mexico","35",1,1.47613494539967,"increase",24,2.04754202103826,43,"1"
2023-12-02,"New Mexico","35",2,1.61898671430932,"stable",24,2.04754202103826,43,"0"
2023-12-02,"New Mexico","35",3,1.5713694580061,"stable",24,2.04754202103826,43,"0"
2023-12-02,"Nevada","32",0,0.252721574430137,"stable",24,1.48473924977705,47,"0"
2023-12-02,"Nevada","32",1,0.53703334566404,"stable",24,1.48473924977705,47,"0"
2023-12-02,"Nevada","32",2,0.789754920094177,"stable",24,1.48473924977705,47,"0"
2023-12-02,"Nevada","32",3,1.07406669132808,"stable",24,1.48473924977705,47,"0"
2023-12-02,"New York","36",0,0.849561916021568,"stable",24,1.75508300016432,345,"0"
2023-12-02,"New York","36",1,1.12935775662747,"increase",24,1.75508300016432,345,"1"
2023-12-02,"New York","36",2,1.30740965519487,"stable",24,1.75508300016432,345,"0"
2023-12-02,"New York","36",3,1.46511276535456,"stable",24,1.75508300016432,345,"0"
2023-12-02,"Ohio","39",0,0.502157447126864,"stable",24,1.140493185,134,"0"
2023-12-02,"Ohio","39",1,0.663869167388057,"stable",24,1.140493185,134,"0"
2023-12-02,"Ohio","39",2,0.91920346253731,"stable",24,1.140493185,134,"0"
2023-12-02,"Ohio","39",3,0.961759178395518,"stable",24,1.140493185,134,"0"
2023-12-02,"Oklahoma","40",0,0.924707330130014,"stable",24,1.77443839024949,71,"0"
2023-12-02,"Oklahoma","40",1,0.849731060119472,"stable",24,1.77443839024949,71,"0"
2023-12-02,"Oklahoma","40",2,0.924707330130014,"stable",24,1.77443839024949,71,"0"
2023-12-02,"Oklahoma","40",3,1.32458077018624,"stable",24,1.77443839024949,71,"0"
2023-12-02,"Oregon","41",0,0.141554003442122,"stable",24,0.401069676419344,17,"0"
2023-12-02,"Oregon","41",1,0,"stable",24,0.401069676419344,17,"0"
2023-12-02,"Oregon","41",2,0.141554003442122,"stable",24,0.401069676419344,17,"0"
2023-12-02,"Oregon","41",3,0.259515672977223,"stable",24,0.401069676419344,17,"0"
2023-12-02,"Pennsylvania","42",0,0.709368819045874,"stable",24,1.67318514927125,217,"0"
2023-12-02,"Pennsylvania","42",1,0.986947922150782,"stable",24,1.67318514927125,217,"0"
2023-12-02,"Pennsylvania","42",2,1.0409216366434,"stable",24,1.67318514927125,217,"0"
2023-12-02,"Pennsylvania","42",3,1.37247445424093,"stable",24,1.67318514927125,217,"0"
2023-12-02,"Puerto Rico","72",0,-0.869082363866784,"stable",24,2.82451768256705,91,"0"
2023-12-02,"Puerto Rico","72",1,-0.682850428752473,"stable",24,2.82451768256705,91,"0"
2023-12-02,"Puerto Rico","72",2,-1.76920338358595,"stable",24,2.82451768256705,91,"0"
2023-12-02,"Puerto Rico","72",3,-1.64504876017641,"stable",24,2.82451768256705,91,"0"
2023-12-02,"Rhode Island","44",0,0.275130916461083,"stable",24,0.550261832922165,6,"0"
2023-12-02,"Rhode Island","44",1,0.550261832922165,"stable",24,0.550261832922165,6,"0"
2023-12-02,"Rhode Island","44",2,0.36684122194811,"stable",24,0.550261832922165,6,"0"
2023-12-02,"Rhode Island","44",3,0.550261832922165,"stable",24,0.550261832922165,6,"0"
2023-12-02,"South Carolina","45",0,0.991224045417886,"stable",24,2.53524611616498,133,"0"
2023-12-02,"South Carolina","45",1,1.31527806026604,"increase",24,2.53524611616498,133,"1"
2023-12-02,"South Carolina","45",2,1.54402207074709,"stable",24,2.53524611616498,133,"0"
2023-12-02,"South Carolina","45",3,1.67745607686104,"stable",24,2.53524611616498,133,"0"
2023-12-02,"South Dakota","46",0,0.55159753678604,"stable",24,0.772236551500456,7,"0"
2023-12-02,"South Dakota","46",1,0.661917044143248,"stable",24,0.772236551500456,7,"0"
2023-12-02,"South Dakota","46",2,0.55159753678604,"stable",24,0.772236551500456,7,"0"
2023-12-02,"South Dakota","46",3,0.661917044143248,"stable",24,0.772236551500456,7,"0"
2023-12-02,"Tennessee","47",0,0.355588073689797,"stable",24,1.393905248864,98,"0"
2023-12-02,"Tennessee","47",1,0.583164440851266,"stable",24,1.393905248864,98,"0"
2023-12-02,"Tennessee","47",2,0.725399670327185,"stable",24,1.393905248864,98,"0"
2023-12-02,"Tennessee","47",3,0.768070239169961,"stable",24,1.393905248864,98,"0"
2023-12-02,"Texas","48",0,0.264085104400029,"stable",24,1.82519578484071,546,"0"
2023-12-02,"Texas","48",1,0.578312950141836,"stable",24,1.82519578484071,546,"0"
2023-12-02,"Texas","48",2,0.578312950141836,"stable",24,1.82519578484071,546,"0"
2023-12-02,"Texas","48",3,0.805626710891227,"stable",24,1.82519578484071,546,"0"
2023-12-02,"US","US",0,0.455147411078479,"stable",24,1.73148671198638,5752,"0"
2023-12-02,"US","US",1,0.701384568659297,"stable",24,1.73148671198638,5752,"0"
2023-12-02,"US","US",2,0.920228595017799,"stable",24,1.73148671198638,5752,"0"
2023-12-02,"US","US",3,1.13726648085615,"stable",24,1.73148671198638,5752,"0"
2023-12-02,"Utah","49",0,0.207331355194746,"stable",24,0.503519005472955,17,"0"
2023-12-02,"Utah","49",1,0.296187650278209,"stable",24,0.503519005472955,17,"0"
2023-12-02,"Utah","49",2,0.355425180333851,"stable",24,0.503519005472955,17,"0"
2023-12-02,"Utah","49",3,0.236950120222567,"stable",24,0.503519005472955,17,"0"
2023-12-02,"Virginia","51",0,0.326193349243802,"stable",24,1.66591603363799,143,"0"
2023-12-02,"Virginia","51",1,0.500939786338696,"stable",24,1.66591603363799,143,"0"
2023-12-02,"Virginia","51",2,0.59413788612264,"stable",24,1.66591603363799,143,"0"
2023-12-02,"Virginia","51",3,1.07177814751535,"stable",24,1.66591603363799,143,"0"
2023-12-02,"Vermont","50",0,0,"stable",24,0.463743024532006,3,"0"
2023-12-02,"Vermont","50",1,-0.309162016354671,"stable",24,0.463743024532006,3,"0"
2023-12-02,"Vermont","50",2,0.154581008177335,"stable",24,0.463743024532006,3,"0"
2023-12-02,"Vermont","50",3,0.463743024532006,"stable",24,0.463743024532006,3,"0"
2023-12-02,"Washington","53",0,0.491220468277887,"stable",24,0.956587227699043,74,"0"
2023-12-02,"Washington","53",1,0.530001031562983,"stable",24,0.956587227699043,74,"0"
2023-12-02,"Washington","53",2,0.736830702416831,"stable",24,0.956587227699043,74,"0"
2023-12-02,"Washington","53",3,0.736830702416831,"stable",24,0.956587227699043,74,"0"
2023-12-02,"Wisconsin","55",0,0.424374582203224,"stable",24,1.00152401399961,59,"0"
2023-12-02,"Wisconsin","55",1,0.746899264677674,"stable",24,1.00152401399961,59,"0"
2023-12-02,"Wisconsin","55",2,0.662024348237029,"stable",24,1.00152401399961,59,"0"
2023-12-02,"Wisconsin","55",3,0.729924281389545,"stable",24,1.00152401399961,59,"0"
2023-12-02,"West Virginia","54",0,0.225355032769439,"stable",24,0.957758889270114,17,"0"
2023-12-02,"West Virginia","54",1,0.507048823731237,"stable",24,0.957758889270114,17,"0"
2023-12-02,"West Virginia","54",2,0.169016274577079,"stable",24,0.957758889270114,17,"0"
2023-12-02,"West Virginia","54",3,0.563387581923597,"stable",24,0.957758889270114,17,"0"
2023-12-02,"Wyoming","56",0,0.17283604945185,"stable",24,4.14806518684441,24,"0"
2023-12-02,"Wyoming","56",1,2.59254074177776,"stable",24,4.14806518684441,24,"0"
2023-12-02,"Wyoming","56",2,3.28388493958516,"stable",24,4.14806518684441,24,"0"
2023-12-02,"Wyoming","56",3,3.97522913739256,"stable",24,4.14806518684441,24,"0"
2023-12-09,"Alaska","02",0,-0.140562757054142,"stable",24,1.96787859875799,14,"0"
2023-12-09,"Alaska","02",1,0,"stable",24,1.96787859875799,14,"0"
2023-12-09,"Alaska","02",2,-0.421688271162426,"stable",24,1.96787859875799,14,"0"
2023-12-09,"Alaska","02",3,-3.51406892635355,"stable",24,1.96787859875799,14,"0"
2023-12-09,"Alabama","01",0,0.513450629154754,"stable",24,2.19203922446837,111,"0"
2023-12-09,"Alabama","01",1,0.750427842610794,"stable",24,2.19203922446837,111,"0"
2023-12-09,"Alabama","01",2,0.671435438125447,"stable",24,2.19203922446837,111,"0"
2023-12-09,"Alabama","01",3,1.00715315718817,"stable",24,2.19203922446837,111,"0"
2023-12-09,"Arkansas","05",0,0.558865279935619,"stable",24,1.34785155749179,41,"0"
2023-12-09,"Arkansas","05",1,0.460241995241098,"stable",24,1.34785155749179,41,"0"
2023-12-09,"Arkansas","05",2,0.788986277556168,"stable",24,1.34785155749179,41,"0"
2023-12-09,"Arkansas","05",3,0.558865279935619,"stable",24,1.34785155749179,41,"0"
2023-12-09,"Arizona","04",0,1.56654022643726,"increase",24,5.36710303666331,394,"1"
2023-12-09,"Arizona","04",1,2.47922018444853,"increase",24,5.36710303666331,394,"1"
2023-12-09,"Arizona","04",2,2.7652840518849,"increase",24,5.36710303666331,394,"1"
2023-12-09,"Arizona","04",3,3.56898729849184,"increase",24,5.36710303666331,394,"1"
2023-12-09,"California","06",0,0.452598637508377,"stable",24,2.07526761630261,807,"0"
2023-12-09,"California","06",1,0.951485772034655,"stable",24,2.07526761630261,807,"0"
2023-12-09,"California","06",2,1.14949767594457,"stable",24,2.07526761630261,807,"0"
2023-12-09,"California","06",3,1.50437615308182,"stable",24,2.07526761630261,807,"0"
2023-12-09,"Colorado","08",0,0.465216615194181,"stable",24,2.63622748610036,153,"0"
2023-12-09,"Colorado","08",1,0.27568392011507,"stable",24,2.63622748610036,153,"0"
2023-12-09,"Colorado","08",2,0.878742495366787,"stable",24,2.63622748610036,153,"0"
2023-12-09,"Colorado","08",3,1.74025474572638,"stable",24,2.63622748610036,153,"0"
2023-12-09,"Connecticut","09",0,0.469472028994593,"stable",24,2.04358412621176,74,"0"
2023-12-09,"Connecticut","09",1,1.13225606992813,"increase",24,2.04358412621176,74,"1"
2023-12-09,"Connecticut","09",2,1.43603208868934,"stable",24,2.04358412621176,74,"0"
2023-12-09,"Connecticut","09",3,1.90550411768393,"stable",24,2.04358412621176,74,"0"
2023-12-09,"District of Columbia","11",0,0.448714880582013,"stable",24,2.09400277604939,14,"0"
2023-12-09,"District of Columbia","11",1,0.897429761164026,"stable",24,2.09400277604939,14,"0"
2023-12-09,"District of Columbia","11",2,1.34614464174604,"stable",24,2.09400277604939,14,"0"
2023-12-09,"District of Columbia","11",3,2.09400277604939,"stable",24,2.09400277604939,14,"0"
2023-12-09,"Delaware","10",0,0.788276748200758,"stable",24,0.985345935250948,10,"0"
2023-12-09,"Delaware","10",1,0.886811341725853,"stable",24,0.985345935250948,10,"0"
2023-12-09,"Delaware","10",2,0.788276748200758,"stable",24,0.985345935250948,10,"0"
2023-12-09,"Delaware","10",3,0.886811341725853,"stable",24,0.985345935250948,10,"0"
2023-12-09,"Florida","12",0,0.0676167511395223,"stable",24,3.43943874129705,763,"0"
2023-12-09,"Florida","12",1,0.279482571376693,"stable",24,3.43943874129705,763,"0"
2023-12-09,"Florida","12",2,0.500363958432467,"stable",24,3.43943874129705,763,"0"
2023-12-09,"Florida","12",3,1.35684280619975,"stable",24,3.43943874129705,763,"0"
2023-12-09,"Georgia","13",0,0.331630533370599,"stable",24,2.40432136693684,261,"0"
2023-12-09,"Georgia","13",1,0.967255722330913,"stable",24,2.40432136693684,261,"0"
2023-12-09,"Georgia","13",2,1.17913078531768,"stable",24,2.40432136693684,261,"0"
2023-12-09,"Georgia","13",3,1.33573409274269,"stable",24,2.40432136693684,261,"0"
2023-12-09,"Hawaii","15",0,0.714808034728234,"stable",24,2.35886651460317,33,"0"
2023-12-09,"Hawaii","15",1,0.500365624309763,"stable",24,2.35886651460317,33,"0"
2023-12-09,"Hawaii","15",2,0.285923213891293,"stable",24,2.35886651460317,33,"0"
2023-12-09,"Hawaii","15",3,1.215173659038,"stable",24,2.35886651460317,33,"0"
2023-12-09,"Iowa","19",0,0,"stable",24,1.37490375673703,44,"0"
2023-12-09,"Iowa","19",1,0.531212815102943,"stable",24,1.37490375673703,44,"0"
2023-12-09,"Iowa","19",2,0.937434379593428,"stable",24,1.37490375673703,44,"0"
2023-12-09,"Iowa","19",3,0.968682192246543,"stable",24,1.37490375673703,44,"0"
2023-12-09,"Idaho","16",0,1.39497323976335,"increase",24,2.37662107515238,46,"1"
2023-12-09,"Idaho","16",1,1.96329567077805,"increase",24,2.37662107515238,46,"1"
2023-12-09,"Idaho","16",2,1.80829864413768,"stable",24,2.37662107515238,46,"0"
2023-12-09,"Idaho","16",3,2.16995837296521,"stable",24,2.37662107515238,46,"0"
2023-12-09,"Illinois","17",0,0.318392854754911,"stable",24,1.63176338061892,205,"0"
2023-12-09,"Illinois","17",1,0.819861600993895,"stable",24,1.63176338061892,205,"0"
2023-12-09,"Illinois","17",2,1.05865624206008,"stable",24,1.63176338061892,205,"0"
2023-12-09,"Illinois","17",3,1.20193302669979,"stable",24,1.63176338061892,205,"0"
2023-12-09,"Indiana","18",0,0.117097029965569,"stable",24,2.13702079687164,146,"0"
2023-12-09,"Indiana","18",1,0.90750198223316,"stable",24,2.13702079687164,146,"0"
2023-12-09,"Indiana","18",2,0.863590595996072,"stable",24,2.13702079687164,146,"0"
2023-12-09,"Indiana","18",3,1.44907574582392,"stable",24,2.13702079687164,146,"0"
2023-12-09,"Kansas","20",0,0,"stable",24,1.26866523730383,37,"0"
2023-12-09,"Kansas","20",1,0.240017747598023,"stable",24,1.26866523730383,37,"0"
2023-12-09,"Kansas","20",2,0.651476743480347,"stable",24,1.26866523730383,37,"0"
2023-12-09,"Kansas","20",3,0.925782740735229,"stable",24,1.26866523730383,37,"0"
2023-12-09,"Kentucky","21",0,-0.222500149631351,"stable",24,1.06800071823048,48,"0"
2023-12-09,"Kentucky","21",1,0.244750164594486,"stable",24,1.06800071823048,48,"0"
2023-12-09,"Kentucky","21",2,0.667500448894052,"stable",24,1.06800071823048,48,"0"
2023-12-09,"Kentucky","21",3,0.333750224447026,"stable",24,1.06800071823048,48,"0"
2023-12-09,"Louisiana","22",0,0.786872518346151,"stable",24,3.45349605274144,158,"0"
2023-12-09,"Louisiana","22",1,0.85244522820833,"stable",24,3.45349605274144,158,"0"
2023-12-09,"Louisiana","22",2,1.3551693371517,"stable",24,3.45349605274144,158,"0"
2023-12-09,"Louisiana","22",3,2.03275400572756,"stable",24,3.45349605274144,158,"0"
2023-12-09,"Massachusetts","25",0,0.415552436842478,"stable",24,1.67653914174379,117,"0"
2023-12-09,"Massachusetts","25",1,0.945740028675984,"stable",24,1.67653914174379,117,"0"
2023-12-09,"Massachusetts","25",2,1.23232791615355,"stable",24,1.67653914174379,117,"0"
2023-12-09,"Massachusetts","25",3,1.23232791615355,"stable",24,1.67653914174379,117,"0"
2023-12-09,"Maryland","24",0,0.293487990634472,"stable",24,1.27178129274938,78,"0"
2023-12-09,"Maryland","24",1,0.91307374864058,"stable",24,1.27178129274938,78,"0"
2023-12-09,"Maryland","24",2,0.831549306797671,"stable",24,1.27178129274938,78,"0"
2023-12-09,"Maryland","24",3,0.961988413746325,"stable",24,1.27178129274938,78,"0"
2023-12-09,"Maine","23",0,0.433355988221384,"stable",24,1.08338997055346,15,"0"
2023-12-09,"Maine","23",1,0.433355988221384,"stable",24,1.08338997055346,15,"0"
2023-12-09,"Maine","23",2,0.938937974479666,"stable",24,1.08338997055346,15,"0"
2023-12-09,"Maine","23",3,0.794485978405871,"stable",24,1.08338997055346,15,"0"
2023-12-09,"Michigan","26",0,0.627985735752574,"stable",24,1.68459665622516,169,"0"
2023-12-09,"Michigan","26",1,0.80741023168188,"stable",24,1.68459665622516,169,"0"
2023-12-09,"Michigan","26",2,1.16625922354049,"stable",24,1.68459665622516,169,"0"
2023-12-09,"Michigan","26",3,1.38555582967631,"stable",24,1.68459665622516,169,"0"
2023-12-09,"Minnesota","27",0,0.244903042885322,"stable",24,0.839667575606817,48,"0"
2023-12-09,"Minnesota","27",1,0.419833787803409,"stable",24,0.839667575606817,48,"0"
2023-12-09,"Minnesota","27",2,0.577271458229687,"stable",24,0.839667575606817,48,"0"
2023-12-09,"Minnesota","27",3,0.524792234754261,"stable",24,0.839667575606817,48,"0"
2023-12-09,"Missouri","29",0,0.892200014372531,"stable",24,2.27105458203917,140,"0"
2023-12-09,"Missouri","29",1,1.33018911233723,"increase",24,2.27105458203917,140,"1"
2023-12-09,"Missouri","29",2,1.62218184431369,"stable",24,2.27105458203917,140,"0"
2023-12-09,"Missouri","29",3,1.62218184431369,"stable",24,2.27105458203917,140,"0"
2023-12-09,"Mississippi","28",0,-0.204966684373511,"stable",24,2.42543909841988,71,"0"
2023-12-09,"Mississippi","28",1,0.819866737494043,"stable",24,2.42543909841988,71,"0"
2023-12-09,"Mississippi","28",2,0.854027851556295,"stable",24,2.42543909841988,71,"0"
